team,player_name,tm_player_id,position,position_group,market_value_eur,recent_matches,recent_minutes,recent_goals,recent_assists,goals_per_90,assists_per_90,goal_contributions_per_90,match_fitness_score,attacking_form_score,club_form_score,recent_activity_low,club_form_reference_date,recent_window_days
Australia,BURGESS Cameron,255788,DF,DF,500000.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,-0.051691628622233754,-0.6612049302248484,-0.11264295878249522,True,2026-06-01,180
Australia,IRVINE Jackson,192557,MF,MF,1500000.0,20.0,1483.0,0.0,1.0,0.0,0.060687795010114634,0.060687795010114634,0.8824485990657287,-0.42577507188884234,0.4245703142316289,False,2026-06-01,180
Australia,VELUPILLAY Nishan,888140,FW,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2438708416700306,-0.6612049302248484,-1.039937772664217,True,2026-06-01,180
Australia,OKON-ENGSTLER Paul,1064377,MF,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2438708416700306,-0.6612049302248484,-1.039937772664217,True,2026-06-01,180
Australia,HERRINGTON Lucas,1279984,DF,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2438708416700306,-0.6612049302248484,-1.1856042505255124,True,2026-06-01,180
Australia,YENGI Tete,849429,FW,FW,400000.0,8.0,481.0,1.0,0.0,0.18711018711018712,0.0,0.18711018711018712,0.5550047635000508,0.06466301138075851,0.3833851502582985,False,2026-06-01,180
Austria,SCHLAGER Alexander,186374,GK,GK,0.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.3873376474493865,-0.6612049302248484,0.282483389681963,False,2026-06-01,180
Austria,AFFENGRUBER David,452483,DF,DF,0.0,25.0,1937.0,1.0,2.0,0.04646360351058337,0.09292720702116675,0.13939081053175012,0.9601682314511155,-0.12045767171328893,0.8521056411346751,False,2026-06-01,180
Austria,DANSO Kevin,263236,DF,DF,22000000.0,19.0,1377.0,0.0,0.0,0.0,0.0,0.0,0.8608700575970932,-0.6612049302248484,0.7086625588148991,False,2026-06-01,180
Austria,SCHLAGER Xaver,223979,MF,MF,28000000.0,19.0,1578.0,2.0,1.0,0.11406844106463877,0.05703422053231939,0.17110266159695817,0.9005163075990454,0.0025640429924460714,0.5862330149867356,False,2026-06-01,180
Austria,POSCH Stefan,223974,DF,DF,14000000.0,22.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.8934231823108069,-0.6612049302248484,0.7379603710572414,False,2026-06-01,180
Austria,SEIWALD Nicolas,404950,MF,MF,16000000.0,22.0,1798.0,0.0,2.0,0.0,0.10011123470522804,0.10011123470522804,0.938497216123761,-0.272837321868567,0.5145301278264462,False,2026-06-01,180
Austria,ARNAUTOVIC Marko,41384,FW,FW,2500000.0,5.0,299.0,0.0,1.0,0.0,0.3010033444816053,0.3010033444816053,0.41693977128457543,0.506495671488519,0.44828433635595566,False,2026-06-01,180
Austria,ALABA David,59016,DF,DF,20000000.0,12.0,430.0,0.0,0.0,0.0,0.0,0.0,0.5224406788234566,-0.6612049302248484,0.4040761179186261,False,2026-06-01,180
Austria,SABITZER Marcel,106987,MF,MF,7000000.0,17.0,1195.0,1.0,1.0,0.07531380753138076,0.07531380753138076,0.1506276150627615,0.8196246764637667,-0.07686605171054392,0.505852921602758,False,2026-06-01,180
Austria,GRILLITSCH Florian,195736,MF,MF,2000000.0,23.0,1540.0,3.0,2.0,0.17532467532467533,0.11688311688311688,0.2922077922077922,0.8934231823108069,0.4723745500098817,0.746056161005483,False,2026-06-01,180
Austria,GREGORITSCH Michael,120205,FW,FW,1500000.0,18.0,939.0,6.0,4.0,0.5750798722044729,0.38338658146964855,0.9584664536741214,0.7494923348484086,3.0570323425365666,1.5571313375392637,False,2026-06-01,180
Austria,WIEGELE Florian,393999,GK,GK,0.0,5.0,480.0,0.0,0.0,0.0,0.0,0.0,0.5544000341857115,-0.6612049302248484,0.4328395377446555,False,2026-06-01,180
Austria,PENTZ Patrick,223972,GK,GK,2200000.0,3.0,255.0,0.0,0.0,0.0,0.0,0.0,0.3707576248658125,-0.6612049302248484,0.2675613693567464,False,2026-06-01,180
Austria,KALAJDZIC Sasa,369567,FW,FW,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2438708416700306,-0.6612049302248484,-1.039937772664217,True,2026-06-01,180
Austria,LIENHART Philipp,225657,DF,DF,12000000.0,18.0,1103.0,2.0,0.0,0.16319129646418856,0.0,0.16319129646418856,0.7963180761534445,-0.028126997473630122,0.7138735687907372,False,2026-06-01,180
Austria,MWENE Phillip,127573,DF,DF,1500000.0,17.0,1096.0,1.0,4.0,0.0821167883211679,0.3284671532846716,0.41058394160583944,0.7944659668453984,0.9315983540465791,0.8081792055655165,False,2026-06-01,180
Austria,CHUKWUEMEKA Carney,659459,MF,MF,25000000.0,23.0,617.0,1.0,1.0,0.14586709886547813,0.14586709886547813,0.29173419773095627,0.6273751747410949,0.4705373061197122,0.5724819207236109,False,2026-06-01,180
Austria,SCHMID Romano,346853,MF,MF,17000000.0,22.0,1945.0,2.0,6.0,0.09254498714652956,0.2776349614395887,0.37017994858611825,0.9613677267012382,0.7748566838103059,0.8960888616894118,False,2026-06-01,180
Austria,LJUBICIC Dejan,287188,MF,MF,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2438708416700306,-0.6612049302248484,-1.039937772664217,True,2026-06-01,180
Austria,LAIMER Konrad,223967,MF,MF,32000000.0,27.0,1817.0,2.0,7.0,0.09906439185470556,0.3467253714914694,0.445789763346175,0.9415563341943628,1.0681744419329235,0.985872671902859,False,2026-06-01,180
Austria,WIMMER Patrick,533295,FW,FW,15000000.0,16.0,1058.0,4.0,2.0,0.34026465028355385,0.17013232514177692,0.5103969754253308,0.7842007773749436,1.318809133549992,0.9713137020362106,False,2026-06-01,180
Austria,PRASS Alexander,434116,MF,MF,5000000.0,21.0,1040.0,3.0,2.0,0.25961538461538464,0.17307692307692307,0.4326923076923077,0.779209048379947,1.0173646847381175,0.8625635211053067,False,2026-06-01,180
Austria,FRIEDL Marco,156990,DF,DF,12000000.0,19.0,1566.0,0.0,0.0,0.0,0.0,0.0,0.8982949842244257,-0.6612049302248484,0.7423449927794983,False,2026-06-01,180
Austria,WANNER Paul,900909,MF,MF,14000000.0,24.0,2028.0,5.0,4.0,0.22189349112426035,0.17751479289940827,0.3994082840236686,0.9735293414182358,0.8882439451255816,0.9436794527158068,False,2026-06-01,180
Austria,SVOBODA Michael,438961,DF,DF,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2438708416700306,-0.6612049302248484,-1.1856042505255124,True,2026-06-01,180
Austria,SCHOEPF Alessandro,118397,MF,MF,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2438708416700306,-0.6612049302248484,-1.039937772664217,True,2026-06-01,180
Belgium,COURTOIS Thibaut,108390,GK,GK,28000000.0,27.0,2385.0,0.0,1.0,0.0,0.03773584905660377,0.03773584905660377,1.0207219399797887,-0.5148139533224179,0.867168350649568,False,2026-06-01,180
Belgium,DEBAST Zeno,548193,DF,DF,30000000.0,10.0,571.0,0.0,2.0,0.0,0.3152364273204904,0.3152364273204904,0.6048527846009837,0.5617109363681356,0.600538599777699,False,2026-06-01,180
Belgium,THEATE Arthur,368891,DF,DF,24000000.0,15.0,1334.0,0.0,0.0,0.0,0.0,0.0,0.8516391971608267,-0.6612049302248484,0.7003547844222593,False,2026-06-01,180
Belgium,MECHELE Brandon,236168,DF,DF,3000000.0,18.0,1566.0,3.0,1.0,0.1724137931034483,0.0574712643678161,0.2298850574712644,0.8982949842244257,0.230602170445131,0.8315257028464962,False,2026-06-01,180
Belgium,DE CUYPER Maxim,429915,DF,DF,22000000.0,19.0,871.0,0.0,3.0,0.0,0.30998851894374285,0.30998851894374285,0.727627717974223,0.5413524058680228,0.709000186763603,False,2026-06-01,180
Belgium,WITSEL Axel,35047,MF,MF,1400000.0,21.0,1624.0,0.0,2.0,0.0,0.11083743842364532,0.11083743842364532,0.9088777715017068,-0.2312265066875369,0.5098412741354715,False,2026-06-01,180
Belgium,DE BRUYNE Kevin,88755,MF,MF,15000000.0,10.0,600.0,1.0,2.0,0.15,0.3,0.44999999999999996,0.6192532207380814,1.0845074693366359,0.7820922077475755,False,2026-06-01,180
