base_total_goals,share_scale,mismatch_total_bonus,mismatch_scale,draw_boost_max,draw_boost_scale,status,error,n_matches,accuracy,mean_brier_score,mean_log_loss,mean_actual_outcome_probability,predicted_draw_rate,actual_draw_rate,draw_calibration_error,goal_mae,goal_rmse
2.65,280,0.7,800,0.0,300,ok,,866,0.6004618937644342,0.5324432335765859,0.9054042644072708,0.45322918358571573,0.21944898812610744,0.22632794457274827,0.006878956446640827,0.953622760411262,1.2639114157119706
2.55,280,0.7,650,0.025,300,ok,,866,0.6004618937644342,0.532859562154336,0.9054144204003366,0.4491773595984514,0.23739591718597153,0.22632794457274827,0.01106797261322326,0.9474229002767202,1.2623380364881083
2.65,280,0.5,800,0.035,220,ok,,866,0.6004618937644342,0.532808702480192,0.9054199204018617,0.449403839396804,0.23759846177753585,0.22632794457274827,0.011270517204787583,0.9542321568241846,1.266079486470582
2.65,280,0.5,800,0.025,300,ok,,866,0.6004618937644342,0.532773959896725,0.9054206782616054,0.44973496368507987,0.23462527511168477,0.22632794457274827,0.008297330538936498,0.9542321568241846,1.266079486470582
2.55,280,0.5,500,0.025,150,ok,,866,0.6004618937644342,0.5325566002288734,0.9054316252375312,0.45134624262785245,0.23013638829422892,0.22632794457274827,0.0038084437214806477,0.9538076999790448,1.2681090941291817
2.45,280,0.7,500,0.015,300,ok,,866,0.6004618937644342,0.5327255695935351,0.9054513636289186,0.45024250692430473,0.2331812923572296,0.22632794457274827,0.006853347784481323,0.94411036142719,1.2629296663300598
2.45,280,0.7,500,0.0,100,ok,,866,0.6004618937644342,0.5325109794626196,0.9054586256550816,0.4522193916886497,0.22417037611888058,0.22632794457274827,0.002157568453867692,0.94411036142719,1.2629296663300598
2.45,280,0.7,500,0.0,150,ok,,866,0.6004618937644342,0.5325109794626196,0.9054586256550816,0.4522193916886497,0.22417037611888058,0.22632794457274827,0.002157568453867692,0.94411036142719,1.2629296663300598
2.45,280,0.7,500,0.0,220,ok,,866,0.6004618937644342,0.5325109794626196,0.9054586256550816,0.4522193916886497,0.22417037611888058,0.22632794457274827,0.002157568453867692,0.94411036142719,1.2629296663300598
2.45,280,0.7,500,0.0,300,ok,,866,0.6004618937644342,0.5325109794626196,0.9054586256550816,0.4522193916886497,0.22417037611888058,0.22632794457274827,0.002157568453867692,0.94411036142719,1.2629296663300598
2.65,280,0.9,800,0.035,300,ok,,866,0.6004618937644342,0.5329838857051804,0.9054691895897675,0.4486210939709079,0.2404638309226467,0.22632794457274827,0.01413588634989843,0.9535838688350804,1.2633732796990644
2.55,280,0.5,500,0.035,150,ok,,866,0.6004618937644342,0.532657641567002,0.9054771451803794,0.4506390208840686,0.23417237321266496,0.22632794457274827,0.00784442863991669,0.9538076999790448,1.2681090941291817
2.55,280,0.7,650,0.035,220,ok,,866,0.6004618937644342,0.5329377951469064,0.9054824390211071,0.44884703368461704,0.24036910385182256,0.22632794457274827,0.014041159279074289,0.9474229002767202,1.2623380364881083
2.65,280,0.7,800,0.035,300,ok,,866,0.6004618937644342,0.5329882996087698,0.9054832270621135,0.44860850140633673,0.2404744593489219,0.22632794457274827,0.014146514776173624,0.953622760411262,1.2639114157119706
2.65,280,0.9,800,0.045,220,ok,,866,0.6004618937644342,0.5330044361556272,0.9054896834932971,0.4485726332589287,0.24257013449524586,0.22632794457274827,0.016242189922497596,0.9535838688350804,1.2633732796990644
2.55,280,0.5,500,0.015,100,ok,,866,0.6004618937644342,0.5324700154459859,0.905492815521955,0.452484830986652,0.22446174105626854,0.22632794457274827,0.0018662035164797308,0.9538076999790448,1.2681090941291817
2.65,280,0.5,650,0.0,100,ok,,866,0.6004618937644342,0.532403455412862,0.9055017006817194,0.4542120284962106,0.21733731337394344,0.22632794457274827,0.008990631198804833,0.9586261418651828,1.2674403545772661
2.65,280,0.5,650,0.0,150,ok,,866,0.6004618937644342,0.532403455412862,0.9055017006817194,0.4542120284962106,0.21733731337394344,0.22632794457274827,0.008990631198804833,0.9586261418651828,1.2674403545772661
2.65,280,0.5,650,0.0,220,ok,,866,0.6004618937644342,0.532403455412862,0.9055017006817194,0.4542120284962106,0.21733731337394344,0.22632794457274827,0.008990631198804833,0.9586261418651828,1.2674403545772661
2.65,280,0.5,650,0.0,300,ok,,866,0.6004618937644342,0.532403455412862,0.9055017006817194,0.4542120284962106,0.21733731337394344,0.22632794457274827,0.008990631198804833,0.9586261418651828,1.2674403545772661
2.45,280,0.7,500,0.035,150,ok,,866,0.6004618937644342,0.5328065559826043,0.9055023256424687,0.44975061923134757,0.23829632333340658,0.22632794457274827,0.011968378760658316,0.94411036142719,1.2629296663300598
2.65,280,0.7,800,0.045,220,ok,,866,0.6004618937644342,0.5330087721555264,0.9055036992450202,0.4485600365296466,0.24258076292152103,0.22632794457274827,0.016252818348772763,0.953622760411262,1.2639114157119706
2.55,280,0.5,500,0.015,150,ok,,866,0.6004618937644342,0.53252543293268,0.9055040063644774,0.4520534643716361,0.22610040337579293,0.22632794457274827,0.0002275411969553387,0.9538076999790448,1.2681090941291817
2.55,280,0.5,650,0.035,100,ok,,866,0.6004618937644342,0.5326422274478124,0.9055166450451879,0.45036760551753763,0.2332612461900959,0.22632794457274827,0.00693330161734762,0.9485259157524021,1.2661695940265973
2.65,280,0.5,500,0.0,100,ok,,866,0.6004618937644342,0.5323490376774945,0.905518151200061,0.4554447706958835,0.21458834950257796,0.22632794457274827,0.011739595070170306,0.9652641781665972,1.2705087604033856
2.65,280,0.5,500,0.0,150,ok,,866,0.6004618937644342,0.5323490376774945,0.905518151200061,0.4554447706958835,0.21458834950257796,0.22632794457274827,0.011739595070170306,0.9652641781665972,1.2705087604033856
2.65,280,0.5,500,0.0,220,ok,,866,0.6004618937644342,0.5323490376774945,0.905518151200061,0.4554447706958835,0.21458834950257796,0.22632794457274827,0.011739595070170306,0.9652641781665972,1.2705087604033856
2.65,280,0.5,500,0.0,300,ok,,866,0.6004618937644342,0.5323490376774945,0.905518151200061,0.4554447706958835,0.21458834950257796,0.22632794457274827,0.011739595070170306,0.9652641781665972,1.2705087604033856
2.45,280,0.7,500,0.025,220,ok,,866,0.6004618937644342,0.532837863912699,0.9055268706457401,0.4496303321146137,0.23702136211633257,0.22632794457274827,0.0106934175435843,0.94411036142719,1.2629296663300598
2.55,280,0.5,650,0.025,100,ok,,866,0.6004618937644342,0.5326099656717856,0.9055332841023257,0.4507864178369103,0.23031770281800945,0.22632794457274827,0.003989758245261182,0.9485259157524021,1.2661695940265973
2.55,280,0.5,500,0.015,220,ok,,866,0.6004618937644342,0.5326022865999914,0.9055388389810891,0.45155709034753533,0.2277570175966101,0.22632794457274827,0.001429073023861832,0.9538076999790448,1.2681090941291817
2.55,280,0.5,500,0.025,220,ok,,866,0.6004618937644342,0.5327208386973419,0.9055516549138325,0.45051895258768426,0.2328974119955909,0.22632794457274827,0.0065694674228426175,0.9538076999790448,1.2681090941291817
2.55,280,0.9,800,0.025,100,ok,,866,0.6004618937644342,0.5327349591358904,0.9055572056000469,0.4497821347134537,0.23254399512453552,0.22632794457274827,0.0062160505517872555,0.9443722473052575,1.2629301434574212
2.55,280,0.9,800,0.035,100,ok,,866,0.6004618937644342,0.5327811519587409,0.9055628091195191,0.4493639255162431,0.235487538496622,0.22632794457274827,0.009159593923873721,0.9443722473052575,1.2629301434574212
2.55,280,0.7,800,0.025,100,ok,,866,0.6004618937644342,0.5327397222338665,0.9055722131017853,0.4497686903980676,0.2325553975133861,0.22632794457274827,0.00622745294063784,0.9444437120038053,1.263476239264529
2.55,280,0.5,650,0.045,100,ok,,866,0.6004618937644342,0.532721189711132,0.905577120989587,0.44994879319816483,0.2362047895621823,0.22632794457274827,0.00987684498943403,0.9485259157524021,1.2661695940265973
2.55,280,0.7,800,0.035,100,ok,,866,0.6004618937644342,0.5327859160393446,0.9055778168980552,0.4493504812540896,0.23549894088547252,0.22632794457274827,0.00917099631272425,0.9444437120038053,1.263476239264529
2.55,280,0.7,500,0.045,300,ok,,866,0.6004618937644342,0.5331505070864712,0.9055780994281093,0.4486293786335368,0.24550035986231472,0.22632794457274827,0.019172415289566452,0.9540848200884091,1.2638971907571928
2.55,280,0.5,500,0.015,300,ok,,866,0.6004618937644342,0.532678558691843,0.9055888235697435,0.4511329471521982,0.2290573422364879,0.22632794457274827,0.002729397663739641,0.9538076999790448,1.2681090941291817
2.55,280,0.5,650,0.015,100,ok,,866,0.6004618937644342,0.5326244043830517,0.9056293406933923,0.45120523015628317,0.22737415944592299,0.22632794457274827,0.0010462148731747167,0.9485259157524021,1.2661695940265973
2.55,280,0.9,800,0.015,100,ok,,866,0.6004618937644342,0.5327354621492666,0.9056306865803107,0.45020034391066416,0.2296004517524491,0.22632794457274827,0.0032725071797008176,0.9443722473052575,1.2629301434574212
2.65,280,0.5,800,0.0,100,ok,,866,0.6004618937644342,0.5325393129499393,0.9056321375818701,0.4530352117126868,0.21960708138110305,0.22632794457274827,0.006720863191645221,0.9542321568241846,1.266079486470582
2.65,280,0.5,800,0.0,150,ok,,866,0.6004618937644342,0.5325393129499393,0.9056321375818701,0.4530352117126868,0.21960708138110305,0.22632794457274827,0.006720863191645221,0.9542321568241846,1.266079486470582
2.65,280,0.5,800,0.0,220,ok,,866,0.6004618937644342,0.5325393129499393,0.9056321375818701,0.4530352117126868,0.21960708138110305,0.22632794457274827,0.006720863191645221,0.9542321568241846,1.266079486470582
2.65,280,0.5,800,0.0,300,ok,,866,0.6004618937644342,0.5325393129499393,0.9056321375818701,0.4530352117126868,0.21960708138110305,0.22632794457274827,0.006720863191645221,0.9542321568241846,1.266079486470582
2.45,280,0.9,500,0.035,300,ok,,866,0.6004618937644342,0.5331980401910704,0.9056345525805316,0.448152412642889,0.24471915307624575,0.22632794457274827,0.018391208503497486,0.9430308150769544,1.2595212150605153
2.55,280,0.5,500,0.045,150,ok,,866,0.6004618937644342,0.5328285569470655,0.9056370613564536,0.44993179914028486,0.23820835813110094,0.22632794457274827,0.011880413558352676,0.9538076999790448,1.2681090941291817
2.55,280,0.9,800,0.045,100,ok,,866,0.6004618937644342,0.5328740406178181,0.9056452133306776,0.44894571631903263,0.2384310818687084,0.22632794457274827,0.012103137295960131,0.9443722473052575,1.2629301434574212
2.55,280,0.7,800,0.015,100,ok,,866,0.6004618937644342,0.5327402242646101,0.9056456938052653,0.4501868995420456,0.22961185414129967,0.22632794457274827,0.003283909568551402,0.9444437120038053,1.263476239264529
2.55,280,0.5,650,0.025,150,ok,,866,0.6004618937644342,0.5327631255587802,0.9056535108098646,0.4500692485676078,0.2330488066838834,0.22632794457274827,0.006720862111135123,0.9485259157524021,1.2661695940265973
2.55,280,0.7,800,0.045,100,ok,,866,0.6004618937644342,0.5328788056810447,0.9056602213860253,0.44893227211011166,0.238442484257559,0.22632794457274827,0.012114539684810743,0.9444437120038053,1.263476239264529
2.55,280,0.5,650,0.015,150,ok,,866,0.6004618937644342,0.5326989354061432,0.9056723344182186,0.4507749285947016,0.22901282176544735,0.22632794457274827,0.002684877192699081,0.9485259157524021,1.2661695940265973
2.45,280,0.9,650,0.025,100,ok,,866,0.6004618937644342,0.5328839436326068,0.9056818360744299,0.44907420913313884,0.23559937086689778,0.22632794457274827,0.00927142629414951,0.9387828849992096,1.2615158108569238
2.45,280,0.9,650,0.015,100,ok,,866,0.6004618937644342,0.5328421075558339,0.905685288625994,0.44949169678765905,0.23265582749481134,0.22632794457274827,0.006327882922063072,0.9387828849992096,1.2615158108569238
2.55,280,0.5,500,0.025,300,ok,,866,0.6004618937644342,0.5328822884785862,0.9056938292348162,0.4498120472621224,0.23506461972872064,0.22632794457274827,0.008736675155972373,0.9538076999790448,1.2681090941291817
2.55,280,0.9,800,0.015,150,ok,,866,0.6004618937644342,0.532824544822581,0.9056980121072149,0.4497709075718805,0.23123911407197348,0.22632794457274827,0.00491116949922521,0.9443722473052575,1.2629301434574212
2.55,280,0.9,650,0.035,300,ok,,866,0.6004618937644342,0.5332024933928866,0.9057109061604524,0.4479466104065533,0.24333098394564842,0.22632794457274827,0.017003039372900153,0.947206517771766,1.2609261146360957
2.65,280,0.5,800,0.035,300,ok,,866,0.6004618937644342,0.5330887366479446,0.9057125108126988,0.4484148644740371,0.24063255260391747,0.22632794457274827,0.014304608031169203,0.9542321568241846,1.266079486470582
2.45,280,0.7,500,0.025,300,ok,,866,0.6004618937644342,0.5330263510786689,0.9057130012035747,0.44892458374807487,0.2391885698494623,0.22632794457274827,0.012860625276714027,0.94411036142719,1.2629296663300598
2.55,280,0.7,800,0.015,150,ok,,866,0.6004618937644342,0.5328293169276493,0.9057130221411824,0.44975746373674147,0.23125051646082403,0.22632794457274827,0.004922571888075766,0.9444437120038053,1.263476239264529
2.55,280,0.9,800,0.025,150,ok,,866,0.6004618937644342,0.5329123601287207,0.905717446199761,0.44906640748214743,0.23527509899040946,0.22632794457274827,0.008947154417661196,0.9443722473052575,1.2629301434574212
2.55,280,0.5,500,0.035,220,ok,,866,0.6004618937644342,0.5329381840549866,0.9057297648557513,0.44948081482783325,0.23803780639457167,0.22632794457274827,0.011709861821823403,0.9538076999790448,1.2681090941291817
2.55,280,0.7,800,0.025,150,ok,,866,0.6004618937644342,0.532917139875911,0.9057324583841593,0.449052964055894,0.23528650137926005,0.22632794457274827,0.00895855680651178,0.9444437120038053,1.263476239264529
2.65,280,0.5,800,0.045,220,ok,,866,0.6004618937644342,0.5331079355529657,0.9057325783077017,0.44836630444940895,0.24273885617651664,0.22632794457274827,0.01641091160376837,0.9542321568241846,1.266079486470582
2.55,280,0.5,650,0.015,220,ok,,866,0.6004618937644342,0.532795865271167,0.9057405261011119,0.4502797425080014,0.23066943598626455,0.22632794457274827,0.00434149141351628,0.9485259157524021,1.2661695940265973
2.55,280,0.5,650,0.035,150,ok,,866,0.6004618937644342,0.5328971694108503,0.9057514796569925,0.4493635685405139,0.2370847916023194,0.22632794457274827,0.010756847029571137,0.9485259157524021,1.2661695940265973
2.45,280,0.9,650,0.035,100,ok,,866,0.6004618937644342,0.5329724666482841,0.9057556186325467,0.4486567214786185,0.23854291423898416,0.22632794457274827,0.012214969666235892,0.9387828849992096,1.2615158108569238
2.45,280,0.9,500,0.045,220,ok,,866,0.6004618937644342,0.5332922863901697,0.9057684839490333,0.44810514980235144,0.24682545664884487,0.22632794457274827,0.020497512076096597,0.9430308150769544,1.2595212150605153
2.45,280,0.7,500,0.045,150,ok,,866,0.6004618937644342,0.533048154343075,0.9057719743942758,0.44904525567211845,0.2423323082518426,0.22632794457274827,0.01600436367909433,0.94411036142719,1.2629296663300598
2.65,280,0.5,650,0.045,300,ok,,866,0.6004618937644342,0.5332057758414398,0.9057738205736915,0.4482605216561378,0.2443700620889906,0.22632794457274827,0.018042117516242323,0.9586261418651828,1.2674403545772661
2.45,280,0.9,650,0.015,150,ok,,866,0.6004618937644342,0.532948496209783,0.9057802101286258,0.44906286159103637,0.2342944898143357,0.22632794457274827,0.007966545241587436,0.9387828849992096,1.2615158108569238
2.55,280,0.9,650,0.045,220,ok,,866,0.6004618937644342,0.5332592076813638,0.9057872718697658,0.44789862391703444,0.2454372875182476,0.22632794457274827,0.01910934294549932,0.947206517771766,1.2609261146360957
2.45,280,0.7,650,0.025,100,ok,,866,0.6004618937644342,0.532924680783267,0.9057890867648034,0.44898108951904886,0.23567653817679074,0.22632794457274827,0.009348593604042471,0.9391432820886362,1.2629737095901494
2.45,280,0.7,650,0.015,100,ok,,866,0.6004618937644342,0.5328828302478461,0.9057925350222464,0.4493985761690871,0.23273299480470433,0.22632794457274827,0.006405050231956061,0.9391432820886362,1.2629737095901494
2.55,280,0.9,800,0.015,220,ok,,866,0.6004618937644342,0.5329373447968339,0.9057932274353503,0.4492767284435056,0.23289572829279065,0.22632794457274827,0.0065677837200423805,0.9443722473052575,1.2629301434574212
2.55,280,0.7,800,0.015,220,ok,,866,0.6004618937644342,0.5329421480497283,0.9058082462258814,0.44926328625651907,0.23290713068164118,0.22632794457274827,0.006579186108892909,0.9444437120038053,1.263476239264529
2.55,280,0.7,650,0.035,300,ok,,866,0.6004618937644342,0.5332406835244389,0.9058117584249274,0.44785897699399024,0.24340319467820418,0.22632794457274827,0.017075250105455908,0.9474229002767202,1.2623380364881083
2.55,280,0.5,800,0.025,100,ok,,866,0.6004618937644342,0.5328462629161351,0.9058152607911747,0.44956350210007234,0.2327240103411256,0.22632794457274827,0.00639606576837734,0.9450531084167277,1.2657352193463978
2.55,280,0.5,650,0.015,300,ok,,866,0.6004618937644342,0.5328879607638255,0.905816671121754,0.4498565673264182,0.2319697606261424,0.22632794457274827,0.005641816053394144,0.9485259157524021,1.2661695940265973
2.55,280,0.5,800,0.035,100,ok,,866,0.6004618937644342,0.5328925091013728,0.9058208825766846,0.4491452971287652,0.23566755371321207,0.22632794457274827,0.009339609140463806,0.9450531084167277,1.2657352193463978
2.55,280,0.5,650,0.025,220,ok,,866,0.6004618937644342,0.5329607959950695,0.9058279236462009,0.4492439384231073,0.23580983038524533,0.22632794457274827,0.009481885812497065,0.9485259157524021,1.2661695940265973
2.45,280,0.9,650,0.0,100,ok,,866,0.6004618937644342,0.5328668914511203,0.9058404594748659,0.45011792826943947,0.2282405124366817,0.22632794457274827,0.0019125678639334287,0.9387828849992096,1.2615158108569238
2.45,280,0.9,650,0.0,150,ok,,866,0.6004618937644342,0.5328668914511203,0.9058404594748659,0.45011792826943947,0.2282405124366817,0.22632794457274827,0.0019125678639334287,0.9387828849992096,1.2615158108569238
2.45,280,0.9,650,0.0,220,ok,,866,0.6004618937644342,0.5328668914511203,0.9058404594748659,0.45011792826943947,0.2282405124366817,0.22632794457274827,0.0019125678639334287,0.9387828849992096,1.2615158108569238
